29
29
31
37
32
35
33
59
32
38
38
32
32
32
33
54
36
27
34
35
28
32
28
38
40
31
29
31
41
30
27
54
26
34
25
32
39
32
36
58
33
25
32
32
38
24
32
44
26
34
33
31
28
28
49
62
35
27
36
15
34
28
28
42
29
33
28
22
39
38
36
48
37
22
27
21
34
27
25
55
43
25
29
25
23
25
35
39
33
30
36
27
33
20
28
36
36
37
33
29
29
27
35
23
37
32
29
21
25
24
35
60
29
29
23
28
33
25
25
30
34
21
30
38
26
14
28
53
38
29
29
21
23
21
28
45
33
25
31
24
28
29
26
36
35
23
27
21
28
30
30
46
41
23
24
22
30
21
28
44
24
31
16
25
25
27
23
37
33
21
32
24
25
20
27
30
24
27
32
32
22
19
24
41
32
27
16
23
29
25
25
31
27
24
33
26
30
27
21
36
34
27
26
31
24
23
17
41
26
26
24
25
22
20
22
33
27
30
28
19
14
19
28
37
32
20
24
21
28
23
22
28
30
18
25
25
24
17
19
29
28
25
29
11
18
19
22
35
26
21
20
20
16
19
22
26
33
27
22
27
25
15
25
28
29
23
20
19
25
17
32
32
23
20
25
28
24
25
27
29
36
20
21
22
15
18
27
24
29
19
21
28
28
20
24
28
25
22
21
15
20
21
16
23
15
22
28
24
17
22
25
26
33
15
17
16
30
18
20
16
32
18
14
22
17
30
19
21
35
25
20
33
18
17
23
36
18
18
25
24
15
22
23
21
33
24
16
23
19
14
16
29
28
17
20
15
14
19
14
21
27
16
18
22
14
19
19
18
30
14
16
19
18
12
15
17
25
10
19
23
15
15
18
11
34
22
19
25
22
24
10
16
32
23
18
21
19
16
23
17
26
16
12
19
23
14
18
17
33
15
11
18
11
23
14
15
22
12
9
23
17
19
13
20
19
15
16
14
16
17
17
10
20
18
15
20
15
16
10
11
30
18
12
17
19
20
20
10
21
12
9
14
10
12
10
16
16
8
7
20
8
12
14
14
13
10
9
14
11
16
17
14
22
6
13
17
9
15
13
8
13
15
13
10
13
13
17
14
15
13
12
17
16
11
13
24
17
12
9
16
10
11
10
11
14
12
13
10
9
9
17
16
17
9
10
11
12
11
10
14
25
9
7
15
7
14
5
16
22
9
10
14
10
17
9
9
18
15
6
14
7
11
16
5
12
12
11
16
8
13
11
16
20
9
11
9
8
13
9
7
13
11
9
12
13
6
5
10
11
8
3
7
14
5
6
6
21
6
11
13
9
13
6
11
14
5
11
12
10
9
6
11
18
2
10
3
6
10
10
14
16
13
10
10
8
8
11
10
14
6
6
10
2
5
7
5
5
6
9
11
11
9
5
6
9
8
6
4
8
4
4
6
11
6
6
8
6
8
9
7
11
3
7
5
4
10
5
9
10
7
7
4
4
8
3
7
11
4
4
7
6
5
7
4
7
5
8
5
6
5
9
8
10
8
8
7
10
7
6
7
5
4
6
4
6
1
3
4
10
6
8
8
6
6
5
6
6
6
4
8
2
3
3
10
9
3
9
2
2
4
8
6
7
6
6
3
5
3
5
2
5
5
8
3
1
4
4
3
5
2
3
5
2
2
3
2
2
3
3
2
5
4
0
7
3
0
4
3
1
0
1
1
2
1
5
6
4
1
0
3
4
1
2
0
2
3
0
5
2
3
1
1
4
2
3
3
1
5
0
0
1
2
2
0
0
0
1
1
2
1
0
0
0
1
4
1
1
1
0
0
0
0
0
0
0
0
0
1
0
2
0
2
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
